"country.name","country.code","year","ghg.emissions.indexed","ghg.emissions.per.capita.tonnes","agriculture.ghg.emissions.mio.tonnes","energy.ghg.emissions.mio.tonnes","industry.ghg.emissions.mio.tonnes","total.ghg.emissions.mio.tonnes","transport.ghg.emissions.mio.tonnes","waste.ghg.emissions.mio.tonnes","other.ghg.emissions.mio.tonnes","agriculture.ghg.emissions.national.share","energy.ghg.emissions.national.share","industry.ghg.emissions.national.share","transport.ghg.emissions.national.share","waste.ghg.emissions.national.share","other.ghg.emissions.national.share","agriculture.ghg.emissions.EU28.share","energy.ghg.emissions.EU28.share","industry.ghg.emissions.EU28.share","total.ghg.emissions.EU28.share","transport.ghg.emissions.EU28.share","waste.ghg.emissions.EU28.share","other.ghg.emissions.EU28.share"
"Cyprus","CY","1990","100","10.9","0.5","1.8","0.8","5.7","1.2","0.4","1","0.0831","0.3118","0.1484","0.2192","0.0682","0.1693","0.0009","0.0011","0.0016","0.001","0.0016","0.0016","0.004"
"Cyprus","CY","1991","110.1","11.7","0.5","1.8","0.8","6.2","1.2","0.4","1.4","0.0769","0.296","0.1316","0.2012","0.0632","0.2311","0.0009","0.0011","0.0017","0.0011","0.0016","0.0016","0.0059"
"Cyprus","CY","1992","116.4","12","0.5","2.1","0.9","6.6","1.4","0.4","1.3","0.077","0.3216","0.1323","0.2107","0.0603","0.1979","0.001","0.0013","0.0019","0.0012","0.0017","0.0016","0.0053"
"Cyprus","CY","1993","119","12","0.5","2.3","0.9","6.9","1.4","0.4","1.3","0.0784","0.3262","0.1363","0.2045","0.0591","0.1955","0.0011","0.0015","0.0021","0.0013","0.0017","0.0017","0.0055"
"Cyprus","CY","1994","123.2","12.2","0.5","2.4","1","7.2","1.5","0.4","1.4","0.0741","0.3327","0.137","0.2053","0.0586","0.1923","0.0011","0.0016","0.002","0.0014","0.0018","0.0017","0.0056"
"Cyprus","CY","1995","123.2","12","0.6","2.2","1","7.1","1.6","0.4","1.4","0.0818","0.3064","0.1348","0.2198","0.0601","0.1971","0.0012","0.0014","0.0019","0.0013","0.0018","0.0017","0.0057"
"Cyprus","CY","1996","128.1","12.2","0.6","2.3","1","7.4","1.6","0.4","1.5","0.0755","0.3076","0.1371","0.2167","0.0579","0.2052","0.0012","0.0015","0.002","0.0014","0.0018","0.0017","0.0062"
"Cyprus","CY","1997","129.3","12.2","0.5","2.4","1","7.5","1.7","0.4","1.5","0.0728","0.3212","0.1316","0.2233","0.0582","0.1928","0.0012","0.0016","0.002","0.0014","0.0019","0.0018","0.006"
"Cyprus","CY","1998","135.1","12.6","0.6","2.7","1","7.9","1.8","0.4","1.5","0.0716","0.3375","0.121","0.2245","0.0566","0.1888","0.0012","0.0017","0.002","0.0015","0.0019","0.0019","0.0062"
"Cyprus","CY","1999","139.6","12.8","0.5","2.8","1","8.1","1.8","0.5","1.5","0.0671","0.349","0.1194","0.2222","0.0556","0.1867","0.0012","0.0019","0.0022","0.0016","0.0019","0.0019","0.0065"
"Cyprus","CY","2000","144.2","13.1","0.6","3","1","8.4","1.8","0.5","1.6","0.0659","0.3535","0.119","0.2191","0.0548","0.1877","0.0012","0.002","0.0022","0.0016","0.002","0.002","0.0068"
"Cyprus","CY","2001","145.6","13.1","0.6","2.8","1","8.3","1.9","0.5","1.5","0.0722","0.3419","0.1184","0.2282","0.0563","0.183","0.0013","0.0018","0.0022","0.0016","0.002","0.0021","0.0067"
"Cyprus","CY","2002","148.6","13.2","0.6","3","1","8.6","1.9","0.5","1.5","0.0726","0.3518","0.12","0.2203","0.0555","0.1798","0.0014","0.0019","0.0023","0.0017","0.002","0.0021","0.0069"
"Cyprus","CY","2003","155.8","13.7","0.6","3.2","1","8.9","2","0.5","1.6","0.0674","0.3619","0.116","0.2235","0.0533","0.1779","0.0014","0.002","0.0023","0.0017","0.0021","0.0022","0.0073"
"Cyprus","CY","2004","158.1","13.7","0.6","3.3","1.1","9.1","2.1","0.5","1.6","0.0638","0.3604","0.1226","0.2266","0.0524","0.1741","0.0013","0.002","0.0024","0.0017","0.0021","0.0023","0.0076"
"Cyprus","CY","2005","159.3","13.6","0.5","3.5","1.2","9.3","2.1","0.5","1.5","0.0571","0.3732","0.1263","0.2262","0.052","0.1651","0.0012","0.0022","0.0025","0.0018","0.0022","0.0024","0.0076"
"Cyprus","CY","2006","163.2","13.7","0.5","3.7","1.2","9.5","2.1","0.5","1.6","0.0574","0.3841","0.1248","0.22","0.0508","0.1629","0.0013","0.0023","0.0026","0.0018","0.0021","0.0025","0.0079"
"Cyprus","CY","2007","168.2","13.8","0.5","3.8","1.2","9.9","2.2","0.5","1.6","0.0546","0.386","0.1229","0.2263","0.0491","0.1609","0.0012","0.0024","0.0026","0.0019","0.0022","0.0026","0.0084"
"Cyprus","CY","2008","171.5","13.8","0.5","4","1.2","10","2.3","0.5","1.5","0.0514","0.3969","0.1209","0.2275","0.0491","0.1541","0.0012","0.0026","0.0027","0.002","0.0024","0.0027","0.0085"
"Cyprus","CY","2009","167.1","13.1","0.5","4","1","9.8","2.3","0.5","1.4","0.0521","0.4098","0.1067","0.2329","0.0508","0.1477","0.0012","0.0028","0.0028","0.0021","0.0024","0.0028","0.0082"
"Cyprus","CY","2010","162.4","12.4","0.5","3.9","0.9","9.5","2.3","0.5","1.3","0.0562","0.4103","0.0987","0.2458","0.0527","0.1363","0.0013","0.0027","0.0024","0.002","0.0025","0.003","0.0077"
"Cyprus","CY","2011","158","11.7","0.5","3.7","0.9","9.1","2.3","0.5","1.2","0.0572","0.409","0.0964","0.2473","0.055","0.135","0.0012","0.0026","0.0023","0.002","0.0024","0.0031","0.0076"
"Cyprus","CY","2012","149.2","10.9","0.5","3.6","0.8","8.6","2.1","0.5","1.1","0.0581","0.4155","0.0977","0.243","0.0597","0.126","0.0012","0.0025","0.0022","0.0019","0.0023","0.0032","0.0068"
"Cyprus","CY","2013","137.2","10","0.5","2.8","1.1","7.8","1.9","0.5","1.1","0.059","0.362","0.1357","0.2384","0.0665","0.1384","0.0011","0.0021","0.0028","0.0018","0.0021","0.0034","0.0072"
"Cyprus","CY","2014","143.4","10.6","0.4","3","1.3","8.2","1.8","0.5","1.2","0.0545","0.359","0.1557","0.2216","0.0647","0.1444","0.001","0.0023","0.0034","0.0019","0.002","0.0037","0.0082"
"Cyprus","CY","2015","143.9","10.7","0.5","3","1.2","8.3","1.9","0.5","1.2","0.0551","0.3653","0.1471","0.2277","0.0655","0.1394","0.0011","0.0024","0.0032","0.0019","0.0021","0.0038","0.0081"
"Cyprus","CY","2016","152.9","11.3","0.5","3.3","1.2","8.7","2","0.6","1.1","0.0551","0.3788","0.1402","0.2313","0.0634","0.1313","0.0011","0.0028","0.0033","0.002","0.0022","0.004","0.0082"
"Cyprus","CY","2017","160.6","10.6","0.7","3.3","1.5","9.1","2.1","0.5","0.9","0.0743","0.3635","0.1683","0.2294","0.0603","0.1042","0.0016","0.0028","0.0041","0.0022","0.0023","0.0042","0.0072"
"Cyprus","CY","2018","162.5","10.6","0.7","3.3","1.5","9.2","2.1","0.6","1","0.0737","0.3593","0.1669","0.2329","0.0616","0.1057","0.0016","0.0029","0.0041","0.0022","0.0024","0.0045","0.0077"
"Cyprus","CY","2020","166.3","10.8","0.7","3.3","1.5","9.4","2.3","0.6","1","0.0723","0.3511","0.164","0.2388","0.0658","0.1081","0.0016","0.003","0.0041","0.0023","0.0025","0.0053","0.0086"
"Cyprus","CY","2025","156","9.9","0.7","2.4","1.6","8.8","2.5","0.5","1.2","0.081","0.2668","0.1755","0.2856","0.0583","0.1327","0.0017","0.0023","0.0044","0.0022","0.0029","0.0049","0.0111"
"Cyprus","CY","2030","165.9","10.2","0.7","2.5","1.6","9.4","2.8","0.5","1.3","0.0761","0.2656","0.1654","0.2969","0.0567","0.1393","0.0017","0.0025","0.0046","0.0025","0.0031","0.0054","0.0132"
"Cyprus","CY","2035","175.9","10.6","0.7","2.6","1.6","10","3.1","0.6","1.4","0.0716","0.2643","0.1558","0.3092","0.0582","0.1408","0.0017","0.0029","0.0046","0.0027","0.0035","0.0064","0.0154"
"Czechia","CZ","1990","100","19.4","15.8","56.9","17.1","197.4","11.5","3.1","93","0.0802","0.288","0.0867","0.0582","0.0158","0.471","0.0292","0.0339","0.0331","0.0349","0.0145","0.013","0.3867"
"Czechia","CZ","1991","90.6","17.6","13.7","55.5","13.8","179.2","10.3","3.3","82.6","0.0766","0.3096","0.0773","0.0575","0.0182","0.4607","0.0268","0.0338","0.0287","0.0323","0.0129","0.0134","0.3383"
"Czechia","CZ","1992","87.3","16.9","11.8","54.6","14.6","172.7","10.7","3.3","77.6","0.0686","0.3165","0.0846","0.0621","0.019","0.4493","0.0242","0.0345","0.0315","0.0321","0.013","0.0133","0.3153"
"Czechia","CZ","1993","83.3","16.1","10.5","54.3","13.5","165","10.3","3.4","73.1","0.0638","0.3292","0.0815","0.0621","0.0203","0.4431","0.0221","0.0358","0.0295","0.0312","0.0124","0.0136","0.296"
"Czechia","CZ","1994","79.4","15.4","9.5","54.8","14.7","157.5","11.2","3.5","63.8","0.0606","0.3482","0.0933","0.0709","0.0222","0.4049","0.0202","0.036","0.0304","0.03","0.0134","0.0142","0.2586"
"Czechia","CZ","1995","79.7","15.4","9.6","61.8","14.2","156.7","10.5","3.5","57.2","0.0614","0.3941","0.0906","0.0668","0.0224","0.3647","0.0203","0.0405","0.0285","0.0295","0.0124","0.0142","0.231"
"Czechia","CZ","1996","80.8","15.7","9.3","66.5","14.9","159.8","10.7","3.5","54.8","0.0584","0.4163","0.0933","0.0667","0.0222","0.343","0.0197","0.0428","0.0298","0.0295","0.0122","0.0144","0.2222"
"Czechia","CZ","1997","78.7","15.3","8.9","62.8","15.8","155.2","10.5","3.7","53.4","0.0575","0.4048","0.102","0.0679","0.0236","0.3442","0.0189","0.0416","0.0313","0.0291","0.0119","0.015","0.2192"
"Czechia","CZ","1998","75.5","14.7","8.6","60.7","15.9","149","11.7","3.8","48.3","0.0574","0.4072","0.107","0.0785","0.0255","0.3244","0.0183","0.0398","0.0331","0.0282","0.0128","0.0158","0.2012"
"Czechia","CZ","1999","70.6","13.7","8.6","58.2","13.4","139.4","12","3.8","43.4","0.0617","0.4175","0.0963","0.0861","0.0273","0.3111","0.0184","0.0393","0.0303","0.027","0.0129","0.0162","0.1848"
"Czechia","CZ","2000","75.3","14.7","8.4","62.1","14.9","149.3","12.1","3.9","48","0.0562","0.4156","0.0999","0.0812","0.0258","0.3213","0.0182","0.0411","0.0327","0.0289","0.0131","0.0166","0.2073"
"Czechia","CZ","2001","75.2","14.7","8.5","64.2","14.2","149.1","12.9","4","45.3","0.057","0.4309","0.0949","0.0865","0.0268","0.3039","0.0187","0.0414","0.0321","0.0285","0.0137","0.0176","0.1993"
"Czechia","CZ","2002","73.3","14.4","8.3","62.8","13.9","145.5","13.5","4.1","42.9","0.0571","0.4316","0.0958","0.0926","0.0284","0.2945","0.0185","0.04","0.0319","0.0281","0.0142","0.0185","0.1918"
"Czechia","CZ","2003","75","14.7","7.9","62.4","15","148.8","15.3","4.3","43.9","0.0528","0.4198","0.1008","0.1026","0.0288","0.2952","0.0177","0.0385","0.0333","0.0283","0.0159","0.0197","0.202"
"Czechia","CZ","2004","75.5","14.8","8.1","62.6","15.9","149.6","16","4.2","42.8","0.0539","0.4182","0.1064","0.1071","0.0283","0.2861","0.0181","0.0389","0.0341","0.0284","0.0164","0.0203","0.2049"
"Czechia","CZ","2005","74.5","14.6","7.8","63.2","14.8","147.5","17.4","4.3","40.1","0.0529","0.4283","0.1003","0.1178","0.0291","0.2717","0.0178","0.0395","0.0318","0.0282","0.0177","0.0213","0.1984"
"Czechia","CZ","2006","75.2","14.7","7.7","62.6","15.8","148.6","17.7","4.4","40.4","0.0517","0.4214","0.1065","0.1192","0.0294","0.2718","0.0177","0.0389","0.0341","0.0285","0.018","0.0223","0.2063"
"Czechia","CZ","2007","76.1","14.8","7.8","66.3","16.6","150.3","18.6","4.3","36.7","0.0521","0.4408","0.1104","0.1239","0.0287","0.2441","0.0179","0.0409","0.0349","0.0291","0.0187","0.0228","0.194"
"Czechia","CZ","2008","73.7","14.2","8","61.5","16.6","145.6","18.5","4.5","36.6","0.0548","0.4226","0.1138","0.1268","0.031","0.2512","0.0184","0.0397","0.0367","0.0289","0.019","0.0249","0.2019"
"Czechia","CZ","2009","69.5","13.3","7.6","57.5","14.1","137.2","17.8","4.6","35.7","0.0552","0.4188","0.1024","0.13","0.0337","0.26","0.0177","0.0403","0.0373","0.0293","0.0189","0.0264","0.2037"
"Czechia","CZ","2010","70.7","13.5","7.4","62.1","15","139.7","16.8","4.9","33.5","0.0529","0.4446","0.1075","0.1203","0.0348","0.24","0.0174","0.0428","0.0381","0.0292","0.0179","0.029","0.1998"
"Czechia","CZ","2011","69.7","13.3","7.6","61.9","15.3","137.8","16.6","4.9","31.5","0.0549","0.4492","0.1107","0.1206","0.0357","0.2287","0.0179","0.0434","0.0391","0.0298","0.018","0.0303","0.1944"
"Czechia","CZ","2012","67.6","12.9","7.6","58.8","15","133.7","16.3","5.1","30.9","0.0567","0.4395","0.1124","0.1223","0.038","0.2311","0.018","0.0414","0.0398","0.0293","0.0182","0.0322","0.1957"
"Czechia","CZ","2013","65","12.4","7.7","55.2","14.9","128.7","16.2","5.4","29.3","0.0602","0.4287","0.1158","0.126","0.0418","0.2276","0.0182","0.0411","0.0397","0.0288","0.0182","0.0355","0.1938"
"Czechia","CZ","2014","64.1","12.2","7.9","53.8","15.8","126.8","16.7","5.4","27.1","0.0626","0.4243","0.1243","0.1319","0.0426","0.2142","0.0183","0.0427","0.0413","0.0295","0.0187","0.0371","0.1866"
"Czechia","CZ","2015","64.6","12.3","8.1","53.7","15.4","127.8","17.5","5.5","27.6","0.0633","0.4202","0.1205","0.1369","0.0431","0.2159","0.0187","0.0431","0.0409","0.0295","0.0192","0.0385","0.1927"
"Czechia","CZ","2016","65.6","12.4","8.5","54.5","15.6","129.8","18.2","5.6","27.5","0.0654","0.4197","0.12","0.14","0.0429","0.2121","0.0195","0.0455","0.0417","0.0302","0.0195","0.0397","0.1964"
"Czechia","CZ","2017","62.8","11.7","8.5","52.5","15.1","123.9","17.7","5","25.1","0.0684","0.4241","0.122","0.1425","0.0407","0.2023","0.0196","0.0445","0.0402","0.0294","0.0196","0.0385","0.1915"
"Czechia","CZ","2018","62.5","11.6","8.5","52","15","123.4","18","5","25","0.0691","0.421","0.1215","0.1455","0.0404","0.2025","0.0197","0.0452","0.04","0.0297","0.02","0.0396","0.1981"
"Czechia","CZ","2020","62.1","11.5","8.6","50.8","14.8","122.5","18.6","4.9","24.8","0.0705","0.4147","0.1205","0.1514","0.04","0.2028","0.02","0.0464","0.0396","0.0301","0.0208","0.0415","0.2109"
"Czechia","CZ","2025","57.6","10.6","9.1","43.9","14.2","113.6","18.1","4.6","23.7","0.0803","0.3863","0.1253","0.159","0.0405","0.2086","0.0211","0.0421","0.0402","0.0289","0.0205","0.0436","0.224"
"Czechia","CZ","2030","55.1","10.2","9.7","42.2","13.2","108.8","15.9","4.1","23.8","0.089","0.388","0.121","0.146","0.0373","0.2187","0.0224","0.043","0.0387","0.0285","0.0179","0.0411","0.2405"
"Czechia","CZ","2035","51.5","9.6","9.9","39.8","12.6","101.6","12.8","3.3","23.3","0.0974","0.3917","0.1238","0.1261","0.0321","0.2288","0.023","0.0435","0.0374","0.0272","0.0144","0.0357","0.2546"
"Denmark","DK","1990","100","14","12.7","26.3","2.3","69.2","10.8","1.8","15.4","0.1832","0.3796","0.0339","0.1555","0.0255","0.2224","0.0233","0.0157","0.0045","0.0122","0.0136","0.0073","0.064"
"Denmark","DK","1991","114.7","16.1","12.5","35.2","2.5","79.8","11.3","1.8","16.7","0.1567","0.4404","0.031","0.1411","0.0222","0.2087","0.0244","0.0214","0.0051","0.0144","0.0141","0.0073","0.0683"
"Denmark","DK","1992","106.4","14.9","12.3","30.2","2.5","73.9","11.5","1.7","15.6","0.1671","0.4092","0.0342","0.1552","0.0237","0.2107","0.0252","0.0191","0.0054","0.0137","0.0139","0.0071","0.0632"
"Denmark","DK","1993","109.6","15.2","12.3","31.8","2.6","76.2","11.5","1.7","16.2","0.1612","0.4178","0.0342","0.151","0.0229","0.2129","0.0258","0.021","0.0057","0.0144","0.0139","0.0071","0.0657"
"Denmark","DK","1994","115.2","16","12.1","35.9","2.7","80.2","11.9","1.7","15.8","0.1513","0.4482","0.034","0.1489","0.021","0.1967","0.0257","0.0236","0.0056","0.0153","0.0143","0.0068","0.0639"
"Denmark","DK","1995","111.1","15.3","12.1","32.6","2.9","77.2","12.1","1.6","15.9","0.1571","0.4218","0.0376","0.1564","0.0207","0.2064","0.0257","0.0214","0.0058","0.0145","0.0143","0.0065","0.0644"
"Denmark","DK","1996","129.4","17.7","11.7","45","3","90.3","12.3","1.5","16.7","0.1296","0.4983","0.0338","0.1366","0.0172","0.1846","0.0247","0.029","0.0061","0.0167","0.0141","0.0063","0.0676"
"Denmark","DK","1997","116.2","15.9","11.7","35.8","3.1","80.8","12.5","1.5","16.1","0.145","0.4432","0.0388","0.1551","0.0182","0.1998","0.0249","0.0237","0.0062","0.0152","0.0142","0.006","0.0663"
"Denmark","DK","1998","110.8","15.1","11.7","32.2","3.3","76.8","12.5","1.4","15.7","0.1524","0.419","0.0425","0.1633","0.0186","0.2042","0.025","0.0211","0.0068","0.0145","0.0137","0.0059","0.0653"
"Denmark","DK","1999","107.4","14.6","11.4","29.1","3.5","74.4","12.6","1.5","16.3","0.1527","0.3912","0.0476","0.1691","0.02","0.2195","0.0243","0.0197","0.008","0.0144","0.0135","0.0063","0.0696"
"Denmark","DK","2000","101.3","13.7","11.3","26.1","3.7","70","12.5","1.5","15","0.1609","0.3723","0.0529","0.1782","0.0213","0.2144","0.0244","0.0172","0.0081","0.0135","0.0135","0.0064","0.0648"
"Denmark","DK","2001","103.6","13.9","11.2","27.4","3.5","71.5","12.5","1.5","15.3","0.1573","0.3825","0.0494","0.175","0.0213","0.2145","0.0247","0.0176","0.008","0.0137","0.0133","0.0067","0.0675"
"Denmark","DK","2002","102.6","13.8","11.3","27.6","3.5","71.1","12.7","1.6","14.5","0.1592","0.3876","0.0488","0.1783","0.0218","0.2042","0.0253","0.0176","0.008","0.0137","0.0133","0.0069","0.065"
"Denmark","DK","2003","109.6","14.7","11.1","32.3","3.5","76.1","13.2","1.6","14.6","0.1454","0.4245","0.0456","0.1728","0.0205","0.1912","0.0249","0.0199","0.0077","0.0145","0.0137","0.0072","0.067"
"Denmark","DK","2004","101.5","13.5","11","26.4","3.3","70","13.4","1.3","14.7","0.1573","0.3772","0.0471","0.1911","0.018","0.2094","0.0248","0.0164","0.0071","0.0133","0.0137","0.006","0.0702"
"Denmark","DK","2005","95.5","12.7","10.8","23.2","2.8","65.6","13.6","1.2","14","0.1649","0.3533","0.0422","0.2072","0.019","0.2134","0.0247","0.0145","0.0059","0.0125","0.0139","0.0062","0.0693"
"Denmark","DK","2006","106.2","14.1","10.6","31.1","2.8","73.3","13.9","1.3","13.7","0.1439","0.4237","0.0385","0.1897","0.0178","0.1864","0.0243","0.0193","0.0061","0.0141","0.0141","0.0067","0.0698"
"Denmark","DK","2007","99.9","13.2","10.8","26.4","2.9","68.7","14.5","1.3","13","0.1569","0.3837","0.0415","0.2103","0.0188","0.1888","0.0247","0.0163","0.006","0.0133","0.0145","0.0068","0.0686"
"Denmark","DK","2008","94.8","12.5","10.7","24.3","2.5","65.2","14.3","1.3","12","0.1647","0.3728","0.0391","0.2193","0.0195","0.1846","0.0247","0.0157","0.0057","0.0129","0.0147","0.007","0.0664"
"Denmark","DK","2009","90.4","11.8","10.5","24.2","2.1","62.4","13.5","1.2","10.8","0.168","0.388","0.034","0.2168","0.0197","0.1736","0.0245","0.017","0.0056","0.0133","0.0143","0.007","0.0619"
"Denmark","DK","2010","91.2","11.9","10.4","24.1","1.9","62.6","13.4","1.2","11.6","0.1663","0.3852","0.0305","0.2142","0.0185","0.1852","0.0246","0.0166","0.0048","0.0131","0.0143","0.0069","0.069"
"Denmark","DK","2011","84","10.9","10.4","20.1","2.1","57.4","13.1","1.2","10.6","0.1811","0.3499","0.0357","0.2282","0.0201","0.1851","0.0245","0.0141","0.0053","0.0124","0.0142","0.0071","0.0656"
"Denmark","DK","2012","77.5","10","10.4","16.9","2.1","52.9","12.5","1.1","9.9","0.1962","0.3197","0.0394","0.237","0.021","0.1866","0.0246","0.0119","0.0055","0.0116","0.014","0.007","0.0625"
"Denmark","DK","2013","79.9","10.3","10.4","19.1","2","54.6","12.3","1.1","9.7","0.1896","0.3498","0.0374","0.2259","0.02","0.1773","0.0243","0.0142","0.0054","0.0122","0.0139","0.0072","0.064"
"Denmark","DK","2014","74.4","9.5","10.5","15.6","2","50.4","12.4","1.1","8.8","0.2087","0.3084","0.0397","0.2468","0.0215","0.175","0.0243","0.0124","0.0052","0.0117","0.0139","0.0075","0.0607"
"Denmark","DK","2015","70.9","9","10.4","12.9","1.8","47.8","12.7","1.1","8.9","0.2173","0.2693","0.0382","0.2659","0.0224","0.1868","0.024","0.0103","0.0049","0.0111","0.0139","0.0075","0.0624"
"Denmark","DK","2016","73.9","9.3","10.6","14.1","2","49.9","13","1.1","9.1","0.212","0.2818","0.0406","0.2609","0.0222","0.1824","0.0243","0.0117","0.0054","0.0116","0.014","0.0079","0.0649"
"Denmark","DK","2017","66.5","8","10.6","11.7","1.9","46","12.3","0.8","8.7","0.2298","0.2545","0.0408","0.2679","0.0184","0.1885","0.0244","0.0099","0.005","0.0109","0.0137","0.0065","0.0662"
